"","Name","Team","Height"
"27684","Pieter Gilles ""Mechiel"" Versluis","Netherlands",197
"27685","Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)","Netherlands",180
"27686","Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)","Netherlands",180
"27687","Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)","Netherlands",180
"27688","Koen Verweij","Netherlands",182
"27689","Koen Verweij","Netherlands",182
"27690","Ilmari Vesamaa","Finland",172
"27691","Peter Veselovsk","Czechoslovakia",186
"27692","Tatyana Leonidovna Veshkurova","Russia",175
"27693","Yelena Sergeyevna Vesnina","Russia-2",180
"27694","Rudolf Vesper","East Germany",178
"27695","Edvin Vesterby","Sweden",163
"27696","Mette Vestergaard Larsen (-Brandt)","Denmark",172
"27697","Mette Vestergaard Larsen (-Brandt)","Denmark",172
"27698","Jessica Ann ""Jessie"" Vetter","United States",173
"27699","Jessica Ann ""Jessie"" Vetter","United States",173
"27700","Ernst Vettori","Austria",167
"27701","Ernst Vettori","Austria",167
"27702","Luca Vettori","Italy",200
"27703","Luka Vezili","Yugoslavia",188
"27704","Maria Valentina Vezzali","Italy",164
"27705","Maria Valentina Vezzali","Italy",164
"27706","Maria Valentina Vezzali","Italy",164
"27707","Maria Valentina Vezzali","Italy",164
"27708","Maria Valentina Vezzali","Italy",164
"27709","Maria Valentina Vezzali","Italy",164
"27710","Maria Valentina Vezzali","Italy",164
"27711","Maria Valentina Vezzali","Italy",164
"27712","Maria Valentina Vezzali","Italy",164
"27713","Begoa Va Dufresne Perea","Spain",179
"27714","Natalia Va Dufresne Perea","Spain",178
"27715","Natalia Va Dufresne Perea","Spain",178
"27716","Laurent Vial","Switzerland",185
"27717","Patrick Lucien Vial","France",170
"27718","Sandro Ricardo Rodrigues Viana","Brazil",188
"27719","Pierfranco Vianelli","Italy",177
"27720","Pierfranco Vianelli","Italy",177
"27721","Anne-Laure Viard","France",174
"27722","Frano Vian","Croatia",192
"27723","Angelo Vicardi","Italy",167
"27724","Jimmy Vicaut","France",188
"27725","Tania Vicent","Canada",168
"27726","Tania Vicent","Canada",168
"27727","Tania Vicent","Canada",168
"27728","Tania Vicent","Canada",168
"27729","Mirko Vievi","Yugoslavia",192
"27730","Giuseppe Vicino","Italy",195
"27731","Janeene Hope Vickers (-McKinney)","United States",170
"27732","Stanley Frank ""Stan"" Vickers","Great Britain",185
"27733","Maria Vicol (Titi-)","Romania",165
"27734","Maria Vicol (Titi-)","Romania",165
"27735","Craig Scott Victory","Australia",179
"27736","Doriane Monique Vidal","France",168
"27737","Jean-Pierre Andr Vidal","France",175
"27738","Rafael Antonio Vidal Castro","Venezuela",181
"27739","Lynn Marie Vidali (-Gautschi)","United States",170
"27740","Lynn Marie Vidali (-Gautschi)","United States",170
"27741","Csaba Vidts","Hungary",179
"27742","Blagoja Vidini","Yugoslavia",194
"27743","Blagoja Vidini","Yugoslavia",194
"27744","Peter Glen Vidmar","United States",165
"27745","Peter Glen Vidmar","United States",165
"27746","Peter Glen Vidmar","United States",165
"27747","Albin Vidovi","Yugoslavia",187
"27748","Paolo Vidoz","Italy",190
"27749","Nstor Vicente Vidrio Serrano","Mexico",179
"27750","Ulrich Viefers","Germany",194
"27751","Valerie Viehoff","Germany",175
"27752","Douglas Eduardo Vieira","Brazil",170
"27753","Sbastien Jean Servais Vielledent","France",190
"27754","Marino Enrico Vigna","Italy",172
"27755","Thierry Georges Vigneron","France",181
"27756","Igors Vihrovs","Latvia",165
"27757","Vilho Lennart ""Lenni"" Viitala","Finland",165
"27758","Arvo Albert Viitanen","Finland",169
"27759","Bjarte Engen Vik","Norway",174
"27760","Bjarte Engen Vik","Norway",174
"27761","Bjarte Engen Vik","Norway",174
"27762","Bjarte Engen Vik","Norway",174
"27763","Ingrid Anna Kristina Vikman","Sweden",168
"27764","Ingrid Anna Kristina Vikman","Sweden",168
"27765","Vladimir Ivanovich Vikulov","Soviet Union",178
"27766","Vladimir Ivanovich Vikulov","Soviet Union",178
"27767","Alexis Vila Perdomo","Cuba",158
"27768","Lucas Martn Vila","Argentina",172
"27769","Penelope ""Penny"" Vilagos (-Brown)","Canada",165
"27770","Victoria ""Vicky"" Vilagos (-Staton)","Canada",165
"27771","Ral Vilches More","Cuba",193
"27772","Eleonora Vild (-okovi)","Yugoslavia",180
"27773","Raimonds Vilde","Soviet Union",200
"27774","Sandro Viletta","Switzerland",177
"27775","Oszkr Vilezsl","Hungary",170
"27776","Sunette Stella Viljoen","South Africa",170
"27777","Arvis Vilkaste","Latvia-1",183
"27778","Lauri Tapani Vilkko","Finland",175
"27779","Brenda Villa","United States",163
"27780","Brenda Villa","United States",163
"27781","Brenda Villa","United States",163
"27782","Brenda Villa","United States",163
"27783","Marco Villa","Italy",172
"27784","Renato Villalta","Italy",203
"27785","Anthony N. Villanueva","Philippines",165
"27786","Zsigmond Villnyi","Hungary",180
"27787","Olga Gennadyevna Vilukhina","Russia",172
"27788","Olga Gennadyevna Vilukhina","Russia",172
"27789","Charles Thomas ""Chuck"" Vinci, Jr.","United States",152
"27790","Charles Thomas ""Chuck"" Vinci, Jr.","United States",152
"27791","Hctor Vinent Chron","Cuba",170
"27792","Hctor Vinent Chron","Cuba",170
"27793","Vetle Vinje","Norway",193
"27794","James Martin Vinnicombe","Australia",183
"27795","Aleksandr Yuryevich Vinogradov","Soviet Union",179
"27796","Aleksandr Yuryevich Vinogradov","Soviet Union",179
"27797","Aleksandr Nikolayevich Vinokurov","Kazakhstan",177
"27798","Aleksandr Nikolayevich Vinokurov","Kazakhstan",177
"27799","Eduard Teodorovich Vinokurov","Soviet Union",174
"27800","Eduard Teodorovich Vinokurov","Soviet Union",174
"27801","Eduard Teodorovich Vinokurov","Soviet Union",174
"27802","Clarence Adam Vinson","United States",155
"27803","Lasse Artturi Virn","Finland",180
"27804","Lasse Artturi Virn","Finland",180
"27805","Lasse Artturi Virn","Finland",180
"27806","Lasse Artturi Virn","Finland",180
"27807","Samisoni Viriviri","Fiji",186
"27808","Virna Cristine Dantes Dias","Brazil",185
"27809","Virna Cristine Dantes Dias","Brazil",185
"27810","Hannu Markus Virta","Finland",181
"27811","Jukka Einar Virtanen","Finland",184
"27812","Lauri Johannes ""Lasse"" Virtanen","Finland",172
"27813","Lauri Johannes ""Lasse"" Virtanen","Finland",172
"27814","Reima Valdemar Virtanen","Finland",183
"27815","Tessa Jane Virtue (-McCormick)","Canada-1",165
"27816","Tessa Jane Virtue (-McCormick)","Canada-1",165
"27817","Tessa Jane Virtue (-McCormick)","Canada",165
"27818","Viorica Viscopoleanu (Belmega-)","Romania",164
"27819","Kalevi Viskari","Finland",178
"27820","Erzsbet Viski","Hungary",173
"27821","Erzsbet Viski","Hungary",173
"27822","Nina Gennadyevna Vislova","Russia",172
"27823","Biserka Vinji","Yugoslavia",177
"27824","Biserka Vinji","Yugoslavia",177
"27825","Arnas Romas Visockas","Lithuania",199
"27826","Adriana Johanna ""Ria"" Visser","Netherlands",167
"27827","Donata Vitartait","Lithuania",170
"27828","Iosyp Davydovych Vitebskiy","Soviet Union",188
"27829","Veronika Vtkov","Czech Republic",166
"27830","Olena Ihorivna Vitrychenko","Ukraine",168
"27831","Juan Manuel Vivaldi","Argentina",180
"27832","Elena Viviani","Italy",164
"27833","Elia Viviani","Italy",177
"27834","Ladislav Vzek","Czechoslovakia",174
"27835","Nicola Vizzoni","Italy",193
"27836","Miroslav Vlach","Czechoslovakia",170
"27837","Nicolae ""Nicu"" Vlad","Romania",181
"27838","Nicolae ""Nicu"" Vlad","Romania",181
"27839","Nicolae ""Nicu"" Vlad","Romania",181
"27840","Blanka Vlai","Croatia",193
"27841","Blanka Vlai","Croatia",193
"27842","Marc-douard Vlasic","Canada",185
"27843","Roman Andreyevich Vlasov","Russia",175
"27844","Roman Andreyevich Vlasov","Russia",175
"27845","Viktor Alekseyevich Vlasov","Soviet Union",187
"27846","Yury Petrovich Vlasov","Soviet Union",185
"27847","Yury Petrovich Vlasov","Soviet Union",185
"27848","Yuliya Ivanovna Vlasova","Unified Team",162
"27849","Erik Vlek","Slovakia",189
"27850","Erik Vlek","Slovakia",189
"27851","Erik Vlek","Slovakia",189
"27852","Kirsten Vlieghuis","Netherlands",173
"27853","Kirsten Vlieghuis","Netherlands",173
"27854","Vclav Vochoska","Czechoslovakia",192
"27855","Vclav Vochoska","Czechoslovakia",192
"27856","Nataliya Aleksandrovna Vodopyanova","Russia",188
"27857","Nataliya Aleksandrovna Vodopyanova","Russia",188
"27858","Ingo Voge","East Germany-2",179
"27859","Ingo Voge","East Germany-1",179
"27860","Eberhard Vogel","Germany",179
"27861","Eberhard Vogel","East Germany",179
"27862","Kristina Vogel","Germany",160
"27863","Kristina Vogel","Germany",160
"27864","Kristina Vogel","Germany",160
"27865","Matthew Haynes ""Matt"" Vogel","United States",186
"27866","Matthew Haynes ""Matt"" Vogel","United States",186
"27867","Renate Vogel (-Heinrich)","East Germany",164
"27868","Augustinus Wilhelmus Johannes Marines ""Guus"" Vogels","Netherlands",181
"27869","Augustinus Wilhelmus Johannes Marines ""Guus"" Vogels","Netherlands",181
"27870","Augustinus Wilhelmus Johannes Marines ""Guus"" Vogels","Netherlands",181
"27871","Carina Vogt","Germany",171
"27872","Karel Vohralk","Czechoslovakia",178
"27873","Angela Voigt (Schmalfeld-)","East Germany",171
"27874","Emil Robert Voigt","Great Britain",165
"27875","Harry-Carl Voigt","Germany",185
"27876","Siegfried Voigt","East Germany",183
"27877","Radu Voina","Romania",185
"27878","Radu Voina","Romania",185
"27879","Radu Voina","Romania",185
"27880","Camelia Voinea","Romania",151
"27881","Maricel Voinea","Romania",189
"27882","Maricel Voinea","Romania",189
"27883","Zorica Vojinovi","Yugoslavia",167
"27884","Josef Vojta","Czechoslovakia",173
"27885","Vladimir Anatolyevich Vokhmyanin","Unified Team",174
"27886","Vladimir Anatolyevich Vokhmyanin","Kazakhstan",174
"27887","Tom Vokoun","Czech Republic",183
"27888","Yelena Vladimirovna Volchetskaya (-Tyunenkova)","Soviet Union",155
"27889","Jaroslav Volf","Czech Republic-1",178
"27890","Jaroslav Volf","Czech Republic",178
"27891","Helen Volk","Zimbabwe",150
"27892","Josef Vlk","West Germany",175
"27893","Sabine Vlker","Germany",162
"27894","Sabine Vlker","Germany",162
"27895","Sabine Vlker","Germany",162
"27896","Sabine Vlker","Germany",162
"27897","Sandra Vlker","Germany",180
"27898","Sandra Vlker","Germany",180
"27899","Sandra Vlker","Germany",180
"27900","Stephan Volkert","Germany",200
"27901","Stephan Volkert","Germany",200
"27902","Stephan Volkert","Germany",200
"27903","Iris Vlkner","West Germany",180
"27904","Aleksandr Aleksandrovich Volkov","Russia",210
"27905","Aleksandr Aleksandrovich Volkov","Russia",210
"27906","Aleksey Anatolyevich Volkov","Russia",176
"27907","Dmitry Arkadyevich Volkov","Soviet Union",187
"27908","Dmitry Arkadyevich Volkov","Soviet Union",187
"27909","Dmitry Arkadyevich Volkov","Unified Team",187
"27910","Konstantin Yuryevich Volkov","Soviet Union",184
"27911","Leonid Ivanovich Volkov","Soviet Union",176
"27912","Oleksandr Anatoliyovych ""Sasha"" Volkov","Soviet Union",205
"27913","Valery Yakovlevich Volkov","Soviet Union",169
"27914","Yekaterina Gennadyevna Volkova (-Mastrova)","Russia",166
"27915","Yelena Pavlovna Volkova","Soviet Union",190
"27916","Frdric Jean-Pierre Philippe Volle","France",196
"27917","Julie Jo Vollertsen (-Melli)","United States",184
"27918","Harald Vollmar","East Germany",177
"27919","Harald Vollmar","East Germany",177
"27920","Harald Vollmar","East Germany",177
"27921","Dana Whitney Vollmer (-Grant)","United States",185
"27922","Dana Whitney Vollmer (-Grant)","United States",185
"27923","Dana Whitney Vollmer (-Grant)","United States",185
"27924","Dana Whitney Vollmer (-Grant)","United States",185
"27925","Dana Whitney Vollmer (-Grant)","United States",185
"27926","Dana Whitney Vollmer (-Grant)","United States",185
"27927","Dana Whitney Vollmer (-Grant)","United States",185
"27928","Gennady Georgiyevich Volnov","Soviet Union",200
"27929","Gennady Georgiyevich Volnov","Soviet Union",200
"27930","Gennady Georgiyevich Volnov","Soviet Union",200
"27931","Gennady Georgiyevich Volnov","Soviet Union",200
"27932","Vladimir Vladimirovich Volodenkov","Russia",197
"27933","Lyubov Mikhaylovna Volosova","Russia",165
"27934","Tetiana Andrivna Volosozhar","Russia-1",159
"27935","Tetiana Andrivna Volosozhar","Russia",159
"27936","Bryan Daniel Volpenhein","United States",191
"27937","Bryan Daniel Volpenhein","United States",191
"27938","Gintar Volungeviit-Scheidt","Lithuania",172
"27939","Helga Margot Volz-Mees","Germany",160
"27940","Helga Margot Volz-Mees","Germany",160
"27941","Mario von Appen","Germany",198
"27942","Frank von Behren","Germany",198
"27943","Ingo von Bredow","Macky VI",181
"27944","Wilhelmina Catherine ""Billie"" von Bremen (-Asch)","United States",182
"27945","Wilhelmina Catherine ""Billie"" von Bremen (-Asch)","United States",182
"27946","Christian Robert von Blow af Radum","Tip",173
"27947","Christian Robert von Blow af Radum","White Lady",173
"27948","Carl Thure Henrik von Essen","Sweden",189
"27949","Colin Rafael Douglas von Ettingshausen","Germany",194
"27950","Karl-Heinrich Erich Moritz von Groddeck","Germany",190
"27951","Karl-Heinrich Erich Moritz von Groddeck","Germany",190
"27952","Karl-Heinrich Erich Moritz von Groddeck","Germany",190
"27953","Michael von Grnigen","Switzerland",177
"27954","Zoltn Imre dn von Halmay","Hungary",187
"27955","Zoltn Imre dn von Halmay","Hungary",187
"27956","Zoltn Imre dn von Halmay","Hungary",187
"27957","Zoltn Imre dn von Halmay","Hungary",187
"27958","Zoltn Imre dn von Halmay","Hungary",187
"27959","Zoltn Imre dn von Halmay","Hungary",187
"27960","Zoltn Imre dn von Halmay","Hungary",187
"27961","Zoltn Imre dn von Halmay","Hungary",187
"27962","Zoltn Imre dn von Halmay","Hungary",187
"27963","Otto Wessel von Porat","Norway",193
"27964","Karol Alfonsovich von Rmmel","Poland",172
"27965","Maud Florence Ella von Rosen","Sweden",163
"27966","Susan Christina ""Chris"" von Saltza (-Olmstead)","United States",178
"27967","Susan Christina ""Chris"" von Saltza (-Olmstead)","United States",178
"27968","Susan Christina ""Chris"" von Saltza (-Olmstead)","United States",178
"27969","Susan Christina ""Chris"" von Saltza (-Olmstead)","United States",178
"27970","Friedrich Gottlob Paul Ferdinand von Stlpnagel","Germany",187
"27971","Pauline Sophie von Weiler (-Le Poole)","Netherlands",159
"27972","Pauline Sophie von Weiler (-Le Poole)","Netherlands",159
"27973","Peter Vonhof","West Germany",175
"27974","Peter Vonhof","West Germany",175
"27975","Albert Bernard Voorn","Netherlands",180
"27976","Igor Vori","Croatia",202
"27977","Igor Vori","Croatia",202
"27978","Oleksandr Serhiyovych Vorobiov","Ukraine",158
"27979","Arkady Nikitich Vorobyov","Soviet Union",169
"27980","Arkady Nikitich Vorobyov","Soviet Union",169
"27981","Arkady Nikitich Vorobyov","Soviet Union",169
"27982","Nataliya Vitalyevna Vorobyova","Russia",174
"27983","Nataliya Vitalyevna Vorobyova","Russia",174
"27984","Igor Nikolayevich Voronchikhin","Soviet Union",177
"27985","Igor Nikolayevich Voronchikhin","Soviet Union",177
"27986","Aleksandr Nikiforovich Voronin","Soviet Union",144
"27987","Lev Gennadiyevich Voronin","Russia",185
"27988","Mikhail Yakovlevich Voronin","Soviet Union",170
"27989","Mikhail Yakovlevich Voronin","Soviet Union",170
"27990","Mikhail Yakovlevich Voronin","Soviet Union",170
"27991","Mikhail Yakovlevich Voronin","Soviet Union",170
"27992","Mikhail Yakovlevich Voronin","Soviet Union",170
"27993","Mikhail Yakovlevich Voronin","Soviet Union",170
"27994","Mikhail Yakovlevich Voronin","Soviet Union",170
"27995","Mikhail Yakovlevich Voronin","Soviet Union",170
"27996","Mikhail Yakovlevich Voronin","Soviet Union",170
"27997","Olena Oleksandrivna Voronina","Ukraine",165
"27998","Zinaida Borisovna Voronina (Druzhinina-)","Soviet Union",164
"27999","Zinaida Borisovna Voronina (Druzhinina-)","Soviet Union",164
"28000","Zinaida Borisovna Voronina (Druzhinina-)","Soviet Union",164
"28001","Zinaida Borisovna Voronina (Druzhinina-)","Soviet Union",164
"28002","Vladimir Petrovich Voronkov","Soviet Union",174
"28003","Yevgeny Sergeyevich Voronov","Russia",193
"28004","Aleksey Nikolayevich Voropayev","Unified Team",164
"28005","Aleksey Nikolayevich Voropayev","Russia",164
"28006","Zsuzsanna ""Zsuzsa"" Vrs","Hungary",172
"28007","Christina Vo (Lange-)","East Germany",162
"28008","Marianne Vos","Netherlands",169
"28009","Marianne Vos","Netherlands",169
"28010","Ullrich ""Uli"" Vos","West Germany",178
"28011","Elles Voskes","Netherlands",170
"28012","Dmitry Vyacheslavovich Voskoboynikov","Soviet Union",186
"28013","Torsten Voss","East Germany",186
"28014","Hans-Gnther Vosseler","West Germany",174
"28015","Marjo Hannele Voutilainen","Finland",168
"28016","Aleksey Ivanovich Voyevoda","Russia-1",195
"28017","Aleksey Ivanovich Voyevoda","Russia-1",195
"28018","Aleksey Ivanovich Voyevoda","Russia-1",195
"28019","Aleksey Ivanovich Voyevoda","Russia-1",195
"28020","Aleksey Nikolayevich Voyevodin","Russia",178
"28021","Anastasiya Sergeyevna Voynova","Russia",162
"28022","Ferenc Vozar","West Germany",183
"28023","Ljubomir Vranjes","Sweden",166
"28024","Stojan ""Stojko"" Vrankovi","Yugoslavia",217
"28025","Stojan ""Stojko"" Vrankovi","Croatia",217
"28026","Zdeslav Vrdoljak","Croatia",189
"28027","Shannon Vreeland","United States",188
"28028","Jan Johannes ""Jur"" Vrieling","Netherlands",186
"28029","Stephan Vuckovic","Germany",179
"28030","Mirko Vuillermin","Italy",163
"28031","Mirko Vuillermin","Italy",163
"28032","Vladimir ""Vlada"" Vujasinovi","Serbia and Montenegro",187
"28033","Vladimir ""Vlada"" Vujasinovi","Serbia and Montenegro",187
"28034","Vladimir ""Vlada"" Vujasinovi","Serbia",187
"28035","Branimir Vujevi","Croatia",183
"28036","Goran Vujevi","Serbia and Montenegro",192
"28037","Goran Vujevi","Serbia and Montenegro",192
"28038","Zvonimir ""Zvonko"" Vujin","Yugoslavia",167
"28039","Zvonimir ""Zvonko"" Vujin","Yugoslavia",167
"28040","Veselin Vujovi","Yugoslavia",197
"28041","Veselin Vujovi","Yugoslavia",197
"28042","Nenad Vukani","Serbia and Montenegro",196
"28043","Marina Vukevi-Raji","Montenegro",175
